time,temperature,salinity,latitude,pressure,longitude,profile_number,declination
2023-11-12T16:24:42.97,-2.5969,NaN,71.00706666666666,NaN,-6.51115,1,-5.0
2023-11-12T16:25:12.989,-2.6117,NaN,71.00706666666666,NaN,-6.51115,1,-5.0
2023-11-12T16:25:43.014,-2.6,NaN,71.00696666666666,NaN,-6.5116000000000005,1,-5.0
2023-11-12T16:26:12.704,-2.7179,NaN,71.00693333333334,NaN,-6.511750000000001,1,-5.0
2023-11-12T16:26:42.74,-2.7207,NaN,71.00680000000001,NaN,-6.511900000000001,1,-5.0
2023-11-12T16:27:12.697,-2.6843,NaN,71.00676666666666,NaN,-6.511966666666666,1,-5.0
2023-11-12T16:27:42.779,-2.7124,NaN,71.00668333333333,NaN,-6.512150000000001,1,-5.0
2023-11-12T16:28:12.736,-2.6597,NaN,71.00665000000001,NaN,-6.512216666666665,1,-5.0
2023-11-12T16:28:42.759,-2.6468,NaN,71.00655,NaN,-6.51225,1,-5.0
2023-11-12T16:29:12.766,-2.5842,NaN,71.00643333333333,NaN,-6.512416666666667,1,-5.0
2023-11-12T16:29:42.815,-2.6179,NaN,71.0064,NaN,-6.5125166666666665,1,-5.0
2023-11-12T16:30:12.876,-2.6605,NaN,71.00635000000001,NaN,-6.5126833333333325,1,-5.0
2023-11-12T16:30:42.862,-2.6802,NaN,71.00628333333334,NaN,-6.512650000000001,1,-5.0
2023-11-12T16:31:12.855,-2.6853,NaN,71.00625,NaN,-6.512833333333333,1,-5.0
2023-11-12T16:31:42.891,-2.7454,NaN,71.00613333333334,NaN,-6.512833333333333,1,-5.0
2023-11-12T16:32:12.893,-2.6856,NaN,71.00611666666667,NaN,-6.512833333333333,1,-5.0
2023-11-12T16:32:42.927,-2.7013,NaN,71.00605,NaN,-6.512966666666667,1,-5.0
2023-11-12T16:33:12.997,-2.5881,NaN,71.00595,NaN,-6.513016666666665,1,-5.0
2023-11-12T16:33:43.006,-2.5941,NaN,71.00593333333333,NaN,-6.513033333333334,1,-5.0
2023-11-12T16:34:13.014,-2.5765,NaN,71.00586666666666,NaN,-6.513099999999999,1,-5.0
2023-11-12T16:34:42.978,-2.6558,NaN,71.00583333333334,NaN,-6.5130833333333324,1,-5.0
2023-11-12T16:35:13.377,-2.6643,NaN,71.00576666666666,NaN,-6.513183333333334,1,-5.0
2023-11-12T16:35:42.99,-2.6438,NaN,71.00575,NaN,-6.513166666666666,1,-5.0
2023-11-12T16:36:13.07,-2.686,NaN,71.00565,NaN,-6.513266666666667,1,-5.0
2023-11-12T16:36:43.039,-2.7006,NaN,71.00563333333334,NaN,-6.513216666666667,1,-5.0
2023-11-12T16:37:13.051,-2.6498,NaN,71.00555,NaN,-6.513350000000001,1,-5.0
2023-11-12T16:37:43.118,-2.6171,NaN,71.00551666666667,NaN,-6.513516666666668,1,-5.0
2023-11-12T16:38:13.134,-2.6734,NaN,71.00551666666667,NaN,-6.513516666666668,1,-5.0
2023-11-12T16:38:43.463,-2.6497,NaN,71.00534999999999,NaN,-6.513716666666666,1,-5.0
2023-11-12T16:39:13.167,-2.6678,NaN,71.00531666666667,NaN,-6.5137,1,-5.0
2023-11-12T16:39:43.134,-2.6734,NaN,71.00526666666666,NaN,-6.513816666666666,1,-5.0
2023-11-12T16:40:13.2,-2.5726,NaN,71.00521666666667,NaN,-6.513850000000001,1,-5.0
2023-11-12T16:40:43.24,-2.5813,NaN,71.00516666666667,NaN,-6.513916666666667,1,-5.0
2023-11-12T16:41:13.227,-2.6082,NaN,71.00506666666666,NaN,-6.513983333333334,1,-5.0
2023-11-12T16:41:43.236,-2.6933,NaN,71.00501666666668,NaN,-6.514066666666667,1,-5.0
2023-11-12T16:42:13.231,-2.7326,NaN,71.00493333333334,NaN,-6.514016666666667,1,-5.0
2023-11-12T16:42:43.269,-2.6321,NaN,71.00481666666666,NaN,-6.5141,1,-5.0
2023-11-12T16:43:13.24,-2.5862,NaN,71.00468333333333,NaN,-6.514183333333333,1,-5.0
2023-11-12T16:43:43.267,-2.7692,NaN,71.00461666666666,NaN,-6.514133333333333,1,-5.0
2023-11-12T16:44:13.338,-2.7336,NaN,71.00451666666666,NaN,-6.514,1,-5.0
2023-11-12T16:44:43.345,-2.7145,NaN,71.00448333333334,NaN,-6.514016666666667,1,-5.0
2023-11-12T16:45:13.325,-2.7293,NaN,71.00456666666668,NaN,-6.514566666666667,1,-5.0
2023-11-12T16:45:43.366,-2.7368,NaN,71.0046,NaN,-6.5153,1,-5.0
2023-11-12T16:46:13.368,-2.6674,NaN,71.00441666666667,NaN,-6.517366666666668,1,-5.0
2023-11-12T16:46:43.447,-2.62,NaN,71.00411666666668,NaN,-6.517916666666667,1,-5.0
2023-11-12T16:47:13.444,-2.5926,NaN,71.00371666666666,NaN,-6.517116666666667,1,-5.0
2023-11-12T16:47:43.49,-2.5945,NaN,71.00361666666666,NaN,-6.516033333333333,1,-5.0
2023-11-12T16:48:13.446,-2.5202,NaN,71.00353333333334,NaN,-6.513283333333334,1,-5.0
2023-11-12T16:48:43.853,-2.5588,NaN,71.00345,NaN,-6.511633333333333,1,-5.0
2023-11-12T16:49:13.49,-2.6196,NaN,71.00308333333334,NaN,-6.5081,1,-5.0
2023-11-12T16:49:43.517,-2.6251,NaN,71.0029,NaN,-6.506150000000001,1,-5.0
2023-11-12T16:50:13.564,-2.5916,NaN,71.0027,NaN,-6.504166666666666,1,-5.0
2023-11-12T16:50:43.535,-2.5653,NaN,71.00225,NaN,-6.499583333333334,1,-5.0
2023-11-12T16:51:13.578,-2.4927,NaN,71.002,NaN,-6.497533333333333,1,-5.0
2023-11-12T16:51:43.591,-2.4526,NaN,71.00173333333333,NaN,-6.495066666666665,1,-5.0
2023-11-12T16:52:13.67,-2.5062,NaN,71.00135,NaN,-6.4914499999999995,1,-5.0
2023-11-12T16:52:43.671,-2.5112,NaN,71.00081666666667,NaN,-6.486949999999999,1,-5.0
2023-11-12T16:53:13.676,-2.45,NaN,71.00056666666666,NaN,-6.484816666666668,1,-5.0
2023-11-12T16:53:43.682,-2.5059,NaN,71.00008333333334,NaN,-6.48045,1,-5.0
2023-11-12T16:54:13.717,-2.4721,NaN,70.99981666666666,NaN,-6.4782166666666665,1,-5.0
2023-11-12T16:54:43.697,-2.5506,NaN,70.99931666666666,NaN,-6.4738999999999995,1,-5.0
2023-11-12T16:55:13.793,-2.5765,NaN,70.99906666666668,NaN,-6.471733333333333,1,-5.0
2023-11-12T16:55:43.738,-2.5103,NaN,70.99853333333334,NaN,-6.467383333333333,1,-5.0
2023-11-12T16:56:13.755,-2.5042,NaN,70.99853333333334,NaN,-6.467383333333333,1,-5.0
2023-11-12T16:56:43.868,-2.4721,NaN,70.99775,NaN,-6.460616666666666,1,-5.0
2023-11-12T16:57:13.84,-2.48,NaN,70.99741666666667,NaN,-6.458566666666667,1,-5.0
2023-11-12T16:57:43.861,-2.4527,NaN,70.9966,NaN,-6.454216666666667,1,-5.0
2023-11-12T16:58:13.877,-2.4184,NaN,70.9966,NaN,-6.454216666666667,1,-5.0
2023-11-12T16:58:43.893,-2.5497,NaN,70.99575,NaN,-6.44765,1,-5.0
2023-11-12T16:59:13.886,-2.4696,NaN,70.99549999999999,NaN,-6.445949999999999,1,-5.0
2023-11-12T16:59:43.914,-2.4938,NaN,70.99473333333334,NaN,-6.4417333333333335,1,-5.0
2023-11-12T17:00:13.94,-2.4384,NaN,70.99435,NaN,-6.439683333333333,1,-5.0
2023-11-12T17:00:43.929,-2.4241,NaN,70.9935,NaN,-6.435966666666667,1,-5.0
2023-11-12T17:01:13.973,-2.4678,NaN,70.99305,NaN,-6.434200000000001,1,-5.0
2023-11-12T17:01:43.986,-2.5081,NaN,70.99221666666668,NaN,-6.430183333333334,1,-5.0
2023-11-12T17:02:13.96,-2.4306,NaN,70.99178333333333,NaN,-6.4282,1,-5.0
2023-11-12T17:02:44.031,-2.4273,NaN,70.99098333333333,NaN,-6.424283333333333,1,-5.0
2023-11-12T17:03:14.006,-2.5664,NaN,70.99058333333333,NaN,-6.422299999999999,1,-5.0
2023-11-12T17:03:44.024,-2.6598,NaN,70.98973333333333,NaN,-6.418449999999999,1,-5.0
2023-11-12T17:04:14.14,-2.6656,NaN,70.98931666666667,NaN,-6.416466666666667,1,-5.0
2023-11-12T17:04:44.156,-2.6548,NaN,70.98846666666667,NaN,-6.412533333333332,1,-5.0
2023-11-12T17:05:14.14,-2.5793,NaN,70.98806666666665,NaN,-6.4105333333333325,1,-5.0
2023-11-12T17:05:44.247,-2.6278,NaN,70.98726666666667,NaN,-6.40665,1,-5.0
2023-11-12T17:06:14.18,-2.583,NaN,70.98683333333334,NaN,-6.404733333333334,1,-5.0
2023-11-12T17:06:44.191,-2.5471,NaN,70.98598333333332,NaN,-6.40095,1,-5.0
2023-11-12T17:07:14.262,-2.534,NaN,70.98551666666667,NaN,-6.39905,1,-5.0
2023-11-12T17:07:44.251,-2.5381,NaN,70.98468333333334,NaN,-6.394933333333333,1,-5.0
2023-11-12T17:08:14.274,-2.5119,NaN,70.9843,NaN,-6.393000000000001,1,-5.0
2023-11-12T17:08:44.262,-2.503,NaN,70.98344999999999,NaN,-6.389133333333333,1,-5.0
2023-11-12T17:09:14.282,-2.5229,NaN,70.98344999999999,NaN,-6.389133333333333,1,-5.0
2023-11-12T17:09:44.309,-2.4422,NaN,70.98251666666667,NaN,-6.3847,1,-5.0
2023-11-12T17:10:14.462,-2.4049,NaN,70.98181666666666,NaN,-6.38125,1,-5.0
2023-11-12T17:10:44.473,-2.4197,NaN,70.98106666666666,NaN,-6.377933333333334,1,-5.0
2023-11-12T17:11:14.464,-2.5647,NaN,70.98056666666666,NaN,-6.375216666666668,1,-5.0
2023-11-12T17:11:44.536,-2.5324,NaN,70.97966666666666,NaN,-6.372566666666668,1,-5.0
2023-11-12T17:12:14.491,-2.4614,NaN,70.97923333333333,NaN,-6.3712333333333335,1,-5.0
2023-11-12T17:12:44.518,-2.4677,NaN,70.9784,NaN,-6.369283333333334,1,-5.0
2023-11-12T17:13:14.553,-2.4691,NaN,70.9779,NaN,-6.368466666666666,1,-5.0
2023-11-12T17:13:44.612,-2.5152,NaN,70.977,NaN,-6.366950000000001,1,-5.0
2023-11-12T17:14:14.586,-2.5229,NaN,70.97655,NaN,-6.3662,1,-5.0
2023-11-12T17:14:44.595,-2.5031,NaN,70.97563333333332,NaN,-6.36475,1,-5.0
2023-11-12T17:15:14.703,-2.5391,NaN,70.9752,NaN,-6.364066666666668,1,-5.0
2023-11-12T17:15:44.733,-2.5063,NaN,70.97441666666667,NaN,-6.362733333333334,1,-5.0
2023-11-12T17:16:14.749,-2.4873,NaN,70.97441666666667,NaN,-6.362733333333334,1,-5.0
2023-11-12T17:16:44.765,-2.4235,NaN,70.97318333333332,NaN,-6.360516666666666,1,-5.0
2023-11-12T17:17:14.718,-2.4477,NaN,70.97286666666668,NaN,-6.359966666666666,1,-5.0
2023-11-12T17:17:44.805,-2.4377,NaN,70.97206666666666,NaN,-6.358366666666666,1,-5.0
2023-11-12T17:18:14.792,-2.4404,NaN,70.97111666666666,NaN,-6.357116666666667,1,-5.0
2023-11-12T17:18:44.838,-2.4224,NaN,70.97081666666666,NaN,-6.35665,1,-5.0
2023-11-12T17:19:14.863,-2.4941,NaN,70.9701,NaN,-6.355500000000001,1,-5.0
2023-11-12T17:19:44.875,-2.4118,NaN,70.96985,NaN,-6.355033333333334,1,-5.0
2023-11-12T17:20:14.952,-2.3907,NaN,70.96923333333334,NaN,-6.354416666666666,1,-5.0
2023-11-12T17:20:44.924,-2.443,NaN,70.96871666666667,NaN,-6.353966666666667,1,-5.0
2023-11-12T17:21:14.983,-2.5132,NaN,70.96858333333333,NaN,-6.353766666666667,1,-5.0
2023-11-12T17:21:45.028,-2.5672,NaN,70.9684,NaN,-6.353733333333334,1,-5.0
2023-11-12T17:22:15.02,-2.5027,NaN,70.96831666666667,NaN,-6.353883333333332,1,-5.0
2023-11-12T17:22:45.05,-2.5105,NaN,70.96821666666666,NaN,-6.354150000000001,1,-5.0
2023-11-12T17:23:15.078,-2.4877,NaN,70.96815,NaN,-6.354433333333333,1,-5.0
2023-11-12T17:23:45.05,-2.5168,NaN,70.96813333333333,NaN,-6.354566666666667,1,-5.0
2023-11-12T17:24:15.062,-2.539,NaN,70.96815,NaN,-6.355183333333334,1,-5.0
2023-11-12T17:24:45.152,-2.5139,NaN,70.96813333333333,NaN,-6.355366666666667,1,-5.0
2023-11-12T17:25:15.144,-2.4525,NaN,70.96811666666667,NaN,-6.3555666666666655,1,-5.0
2023-11-12T17:25:45.138,-2.4345,NaN,70.96804999999999,NaN,-6.355933333333334,1,-5.0
2023-11-12T17:26:15.144,-2.5087,NaN,70.96798333333332,NaN,-6.356083333333333,1,-5.0
2023-11-12T17:26:45.154,-2.5398,NaN,70.96786666666667,NaN,-6.356383333333334,1,-5.0
2023-11-12T17:27:15.235,-2.4448,NaN,70.9678,NaN,-6.356566666666667,1,-5.0
2023-11-12T17:27:45.249,-2.4992,NaN,70.9677,NaN,-6.35705,1,-5.0
2023-11-12T17:28:15.235,-2.4773,NaN,70.96765,NaN,-6.357233333333332,1,-5.0
2023-11-12T17:28:45.323,-2.5086,NaN,70.96748333333333,NaN,-6.357799999999999,1,-5.0
2023-11-12T17:29:15.296,-2.4906,NaN,70.96736666666668,NaN,-6.357866666666666,1,-5.0
2023-11-12T17:29:45.292,-2.5484,NaN,70.96713333333334,NaN,-6.358266666666666,1,-5.0
2023-11-12T17:30:15.308,-2.5341,NaN,70.96713333333334,NaN,-6.358266666666666,1,-5.0
2023-11-12T17:30:45.292,-2.5008,NaN,70.96675,NaN,-6.358766666666666,1,-5.0
2023-11-12T17:31:15.351,-2.4967,NaN,70.96666666666667,NaN,-6.358933333333332,1,-5.0
2023-11-12T17:31:45.417,-2.4591,NaN,70.9665,NaN,-6.359066666666666,1,-5.0
2023-11-12T17:32:15.339,-2.452,NaN,70.96638333333334,NaN,-6.35915,1,-5.0
2023-11-12T17:32:45.414,-2.5067,NaN,70.96621666666667,NaN,-6.35945,1,-5.0
2023-11-12T17:33:15.43,-2.58,NaN,70.96615,NaN,-6.359500000000001,1,-5.0
2023-11-12T17:33:45.786,-2.5341,NaN,70.96586666666667,NaN,-6.359799999999999,1,-5.0
2023-11-12T17:34:15.45,-2.4503,NaN,70.96575,NaN,-6.359866666666666,1,-5.0
2023-11-12T17:34:45.493,-2.4093,NaN,70.96566666666666,NaN,-6.360083333333334,1,-5.0
2023-11-12T17:35:15.48,-2.4386,NaN,70.9654,NaN,-6.360216666666668,1,-5.0
2023-11-12T17:35:45.516,-2.5246,NaN,70.9653,NaN,-6.360233333333334,1,-5.0
2023-11-12T17:36:15.506,-2.4504,NaN,70.96511666666667,NaN,-6.360283333333332,1,-5.0
2023-11-12T17:36:45.543,-2.4382,NaN,70.96499999999999,NaN,-6.360483333333334,1,-5.0
2023-11-12T17:37:15.516,-2.5064,NaN,70.9648,NaN,-6.360566666666667,1,-5.0
2023-11-12T17:37:45.536,-2.4696,NaN,70.96471666666666,NaN,-6.3607499999999995,1,-5.0
2023-11-12T17:38:15.525,-2.414,NaN,70.96453333333334,NaN,-6.360666666666666,1,-5.0
2023-11-12T17:38:45.56,-2.4674,NaN,70.96446666666667,NaN,-6.360716666666667,1,-5.0
2023-11-12T17:39:15.58,-2.5063,NaN,70.96428333333333,NaN,-6.360833333333333,1,-5.0
2023-11-12T17:39:45.677,-2.5047,NaN,70.96423333333334,NaN,-6.360849999999999,1,-5.0
2023-11-12T17:40:15.652,-2.4547,NaN,70.96405,NaN,-6.361,1,-5.0
2023-11-12T17:40:45.667,-2.3844,NaN,70.96395000000001,NaN,-6.361,1,-5.0
2023-11-12T17:41:15.703,-2.4276,NaN,70.96373333333332,NaN,-6.360983333333333,1,-5.0
2023-11-12T17:41:45.69,-2.4766,NaN,70.96358333333333,NaN,-6.360983333333333,1,-5.0
2023-11-12T17:42:15.7,-2.4418,NaN,70.96343333333333,NaN,-6.360683333333332,1,-5.0
2023-11-12T17:42:45.804,-2.4565,NaN,70.96335,NaN,-6.3605833333333335,1,-5.0
2023-11-12T17:43:15.805,-2.4255,NaN,70.96329999999999,NaN,-6.360516666666666,1,-5.0
2023-11-12T17:43:45.775,-2.404,NaN,70.96318333333333,NaN,-6.360533333333333,1,-5.0
2023-11-12T17:44:15.827,-2.4657,NaN,70.96313333333333,NaN,-6.3605833333333335,1,-5.0
2023-11-12T17:44:45.805,-2.4888,NaN,70.96291666666666,NaN,-6.3606,1,-5.0
2023-11-12T17:45:15.86,-2.4507,NaN,70.9628,NaN,-6.360550000000001,1,-5.0
2023-11-12T17:45:45.849,-2.335,NaN,70.9627,NaN,-6.360666666666666,1,-5.0
2023-11-12T17:46:15.93,-2.4113,NaN,70.96266666666666,NaN,-6.360783333333334,1,-5.0
2023-11-12T17:46:45.838,-2.4472,NaN,70.96266666666666,NaN,-6.360783333333334,1,-5.0
2023-11-12T17:47:15.885,-2.4745,NaN,70.96265,NaN,-6.3603499999999995,1,-5.0
2023-11-12T17:47:45.944,-2.3245,NaN,70.96260000000001,NaN,-6.360116666666666,1,-5.0
2023-11-12T17:48:15.945,-2.0115,NaN,70.9625,NaN,-6.3598833333333324,1,-5.0
2023-11-12T17:48:45.939,-2.1462,NaN,70.96238333333334,NaN,-6.35985,1,-5.0
2023-11-12T17:49:15.954,-2.1917,NaN,70.96235,NaN,-6.359966666666666,1,-5.0
2023-11-12T17:49:46.023,-2.1208,NaN,70.96221666666666,NaN,-6.360016666666667,1,-5.0
2023-11-12T17:50:16.023,-2.3831,NaN,70.96213333333334,NaN,-6.360049999999999,1,-5.0
2023-11-12T17:50:46.035,-2.4964,NaN,70.962,NaN,-6.360283333333332,1,-5.0
2023-11-12T17:51:16.086,-2.4965,NaN,70.96188333333333,NaN,-6.360366666666666,1,-5.0
2023-11-12T17:51:46.056,1.093,34.3002,70.96171666666667,0.9739,-6.360449999999999,1,-5.0
2023-11-12T17:52:16.115,1.0762,34.2997,70.96155,0.7784,-6.360383333333334,1,-5.0
2023-11-12T17:52:46.088,1.0795,34.3268,70.96145,0.9605,-6.3603499999999995,1,-5.0
2023-11-12T17:53:16.121,1.0879,34.3249,70.96133333333334,1.3869,-6.360233333333334,1,-5.0
2023-11-12T17:53:46.23,1.0727,34.3898,70.9613,0.8635,-6.360116666666666,1,-5.0
2023-11-12T17:54:16.217,1.0795,34.4043,70.96119999999999,1.8988,-6.3602,1,-5.0
2023-11-12T17:54:46.2,1.063,34.3961,70.96115,1.3712,-6.360233333333334,1,-5.0
2023-11-12T17:55:16.209,1.0776,34.3818,70.96111666666667,1.2705,-6.360216666666668,1,-5.0
2023-11-12T17:55:46.204,1.1072,34.3993,70.96104999999999,1.5063,-6.360049999999999,1,-5.0
2023-11-12T17:56:16.227,1.1085,34.3923,70.96096666666668,1.0508,-6.360083333333334,1,-5.0
2023-11-12T17:56:46.239,1.11,34.4005,70.96095,1.3529,-6.360166666666667,1,-5.0
2023-11-12T17:57:16.282,1.0933,34.3913,70.96085,1.3493,-6.360166666666667,1,-5.0
2023-11-12T17:57:46.292,1.0941,34.403,70.96076666666666,1.2854,-6.360266666666666,1,-5.0
2023-11-12T17:58:16.309,1.0899,34.391,70.96076666666666,1.3432,-6.360266666666666,1,-5.0
2023-11-12T17:58:46.325,1.086,34.4105,70.96076666666666,2.1305,-6.360266666666666,1,-5.0
2023-11-12T17:59:16.34,1.1004,34.4032,70.96076666666666,3.9379,-6.360266666666666,1,-5.0
2023-11-12T17:59:46.358,1.1006,34.4018,70.96091666666666,12.0062,-6.3601833333333335,1,-5.0
2023-11-12T18:00:16.374,1.1296,34.4005,70.96101666666667,17.0893,-6.360116666666666,1,-5.0
2023-11-12T18:00:46.389,2.0066,34.7698,70.96106666666667,21.1058,-6.360166666666667,1,-5.0
2023-11-12T18:01:16.407,1.6736,34.5737,70.96118333333334,26.1235,-6.360433333333333,1,-5.0
2023-11-12T18:01:46.424,1.1611,34.5832,70.96121666666666,32.7452,-6.3606,1,-5.0
2023-11-12T18:02:16.46,0.8337,34.5873,70.96128333333333,40.72,-6.361033333333334,1,-5.0
2023-11-12T18:02:46.476,1.3439,34.6897,70.96131666666666,48.9155,-6.3613,1,-5.0
2023-11-12T18:03:16.495,1.6539,34.7205,70.96136666666666,57.1598,-6.361816666666666,1,-5.0
2023-11-12T18:03:46.532,1.5752,34.7449,70.9614,65.1185,-6.3621,1,-5.0
2023-11-12T18:04:16.55,2.5579,34.9005,70.96143333333333,71.9544,-6.362616666666666,1,-5.0
2023-11-12T18:04:46.567,2.374,34.8838,70.96146666666667,78.6717,-6.362866666666667,1,-5.0
2023-11-12T18:05:16.584,2.1022,34.8274,70.96149999999999,85.2,-6.3633500000000005,1,-5.0
2023-11-12T18:05:46.601,1.5945,34.86,70.96151666666667,91.695,-6.3635833333333345,1,-5.0
2023-11-12T18:06:16.633,1.4649,34.8505,70.96156666666667,98.0362,-6.36405,1,-5.0
2023-11-12T18:06:46.65,1.3576,34.8597,70.96158333333332,100.8315,-6.364066666666668,1,-5.0
2023-11-12T18:07:16.669,1.356,34.8601,70.96158333333332,99.533,-6.364033333333333,1,-5.0
2023-11-12T18:07:46.688,1.4665,34.8472,70.9616,96.5253,-6.363833333333334,1,-5.0
2023-11-12T18:08:16.705,1.506,34.8575,70.96161666666667,93.1257,-6.3641,1,-5.0
2023-11-12T18:08:46.722,1.5994,34.8611,70.96161666666667,89.617,-6.364283333333333,1,-5.0
2023-11-12T18:09:16.741,2.1362,34.8784,70.96161666666667,85.2391,-6.3646666666666665,1,-5.0
2023-11-12T18:09:46.758,2.2336,34.8828,70.96161666666667,80.1912,-6.364883333333334,1,-5.0
2023-11-12T18:10:16.787,2.2313,34.8689,70.9616,74.8198,-6.365316666666667,1,-5.0
2023-11-12T18:10:46.802,2.4912,34.8508,70.9616,69.4953,-6.3655333333333335,1,-5.0
2023-11-12T18:11:16.82,1.3723,34.7465,70.96158333333332,63.7534,-6.36595,1,-5.0
2023-11-12T18:11:46.838,1.4985,34.7245,70.96158333333332,57.9138,-6.366166666666667,1,-5.0
2023-11-12T18:12:16.856,2.2807,34.7639,70.9616,52.1998,-6.3666,1,-5.0
2023-11-12T18:12:46.873,1.851,34.6746,70.96161666666667,46.3374,-6.366833333333333,1,-5.0
2023-11-12T18:13:16.893,1.6457,34.6605,70.9616,40.2064,-6.367283333333334,1,-5.0
2023-11-12T18:13:46.91,0.7137,34.5793,70.9616,33.7537,-6.367533333333333,1,-5.0
2023-11-12T18:14:16.927,1.3909,34.59,70.9616,27.7292,-6.368016666666667,1,-5.0
2023-11-12T18:14:46.947,1.8803,34.6058,70.9616,21.8207,-6.368266666666667,1,-5.0
2023-11-12T18:15:16.973,2.2728,34.6382,70.96161666666667,15.7895,-6.368766666666667,1,-5.0
2023-11-12T18:15:46.993,1.1915,34.4058,70.96161666666667,9.0921,-6.369,1,-5.0
2023-11-12T18:16:17.009,1.1866,34.3978,70.96164999999999,2.8689,-6.3694999999999995,1,-5.0
2023-11-12T18:16:47.028,1.1991,34.4001,70.96164999999999,1.2568,-6.369683333333334,1,-5.0
2023-11-12T18:17:20.405,1.2034,34.4028,70.96076666666666,1.2736,-6.374066666666666,1,-5.0
2023-11-12T18:17:29.013,1.2042,34.4023,70.96075,1.3654,-6.3741,1,-5.0
2023-11-12T18:17:50.384,1.2037,34.4052,70.96075,1.4662,-6.3741,2,-5.0
2023-11-12T18:18:20.459,1.1983,34.4034,70.96071666666667,1.407,-6.374266666666667,2,-5.0
2023-11-12T18:18:50.476,1.199,34.4028,70.9607,1.3976,-6.374483333333334,2,-5.0
2023-11-12T18:19:20.512,1.1994,34.4013,70.9607,1.2981,-6.3746,2,-5.0
2023-11-12T18:19:50.529,1.2025,34.3997,70.9607,1.4452,-6.3746,2,-5.0
2023-11-12T18:20:20.53,1.1935,34.3985,70.96066666666667,1.4775,-6.374883333333334,2,-5.0
2023-11-12T18:20:50.549,1.1907,34.3994,70.96066666666667,1.3817,-6.374883333333334,2,-5.0
2023-11-12T18:21:20.567,1.1908,34.402,70.96066666666667,1.6035,-6.374883333333334,2,-5.0
2023-11-12T18:21:50.585,1.1901,34.4007,70.96066666666667,1.44,-6.374883333333334,2,-5.0
2023-11-12T18:22:20.602,1.1891,34.4002,70.96066666666667,1.4368,-6.374883333333334,2,-5.0
2023-11-12T18:22:50.625,1.1912,34.3984,70.96056666666667,1.3565,-6.375733333333333,2,-5.0
2023-11-12T18:23:20.631,1.1926,34.398,70.96056666666667,1.3988,-6.375866666666667,2,-5.0
2023-11-12T18:23:50.689,1.1918,34.3993,70.9605,1.3301,-6.376066666666666,2,-5.0
2023-11-12T18:24:20.694,1.1875,34.3993,70.9605,1.333,-6.376149999999999,2,-5.0
2023-11-12T18:24:50.694,1.191,34.3978,70.96046666666666,1.3593,-6.376383333333333,2,-5.0
2023-11-12T18:25:20.7,1.1885,34.3981,70.96046666666666,1.4872,-6.376500000000001,2,-5.0
2023-11-12T18:25:50.756,1.1774,34.4005,70.96043333333334,1.3455,-6.376683333333333,2,-5.0
2023-11-12T18:26:20.766,1.1815,34.3994,70.96043333333334,1.4135,-6.376833333333334,2,-5.0
2023-11-12T18:26:50.771,1.1741,34.3994,70.96039999999999,1.3604,-6.376916666666667,2,-5.0
2023-11-12T18:27:20.766,1.1769,34.4001,70.96041666666666,1.4326,-6.377016666666666,2,-5.0
2023-11-12T18:27:50.798,1.179,34.3976,70.96039999999999,1.4292,-6.377233333333334,2,-5.0
2023-11-12T18:28:20.844,1.1804,34.3988,70.96039999999999,1.2798,-6.377300000000001,2,-5.0
2023-11-12T18:28:47.846,1.1804,34.3993,70.96036666666667,1.286,-6.3774999999999995,2,-5.0
2023-11-12T18:29:17.855,1.1809,34.3981,70.96035,1.3611,-6.377633333333334,2,-5.0
2023-11-12T18:29:47.519,1.1808,34.3984,70.96035,1.4477,-6.3778,2,-5.0
2023-11-12T18:30:17.535,1.1811,34.3992,70.96033333333334,1.4595,-6.377966666666667,2,-5.0
2023-11-12T18:30:47.519,1.1801,34.3999,70.9603,1.4508,-6.378083333333333,2,-5.0
2023-11-12T18:31:17.574,1.1957,34.402,70.96028333333334,1.3681,-6.378216666666666,2,-5.0
2023-11-12T18:31:47.631,1.1982,34.403,70.96028333333334,1.7277,-6.378216666666666,2,-5.0
2023-11-12T18:32:17.648,1.1918,34.4029,70.96028333333334,2.3649,-6.378216666666666,2,-5.0
2023-11-12T18:32:47.664,1.1958,34.4076,70.9603,7.0026,-6.3782000000000005,2,-5.0
2023-11-12T18:33:17.68,1.3085,34.4287,70.96039999999999,15.7378,-6.378283333333333,2,-5.0
2023-11-12T18:33:47.698,1.505,34.464,70.96048333333333,21.8933,-6.37835,2,-5.0
2023-11-12T18:34:17.713,1.6336,34.5168,70.96060000000001,25.9475,-6.378666666666667,2,-5.0
2023-11-12T18:34:47.729,1.114,34.5405,70.96061666666667,30.3256,-6.378816666666667,2,-5.0
2023-11-12T18:35:17.746,1.7513,34.6078,70.96066666666667,35.2677,-6.37915,2,-5.0
2023-11-12T18:35:47.764,2.2811,34.6678,70.96068333333332,40.2533,-6.379316666666667,2,-5.0
2023-11-12T18:36:17.781,2.5218,34.729,70.96071666666667,45.2824,-6.3796833333333325,2,-5.0
2023-11-12T18:36:47.798,2.442,34.742,70.96073333333334,50.5897,-6.3798666666666675,2,-5.0
2023-11-12T18:37:17.815,2.3522,34.7782,70.96076666666666,56.19,-6.380250000000001,2,-5.0
2023-11-12T18:37:47.855,1.4385,34.7018,70.96078333333334,61.9207,-6.38045,2,-5.0
2023-11-12T18:38:17.871,1.4511,34.7147,70.96081666666667,67.0329,-6.380866666666666,2,-5.0
